,Unnamed: 0,track_id,genre_name,sample_start,acousticness,danceability,energy,valence,liveness
10519,10519,5JKHtELnCKvUsiAJboPVE3,soul,13,0.0676,0.894,0.558,0.817,0.0407
10520,10520,1cfXsvLy6VcLUa1gmUCPrj,jazz,1,0.715,0.416,0.604,0.711,0.083
10521,10521,3iKOfCVBylKnjQFzJy41vm,rock,16,0.00361,0.559,0.757,0.331,0.116
10522,10522,1gT8eoUUU3oNwatyXzQ6II,jazz,22,0.981,0.6,0.246,0.744,0.396
10523,10523,1QGO7udymj4xp6w8jbpiF8,soul,13,0.239,0.761,0.644,0.917,0.052
10524,10524,1lxswgIpzV6HhENRvkflES,reggae,15,0.0724,0.827,0.646,0.512,0.247
10525,10525,0R1c5FY83F3C5hYXdf3cVF,rap,3,0.000945,0.865,0.655,0.66,0.268
10526,10526,6Zl9K0CZdK1Wo1VIUEbzVW,reggae,16,0.0215,0.804,0.499,0.745,0.0871
10527,10527,2tyFsuxYmVThdXA2iYZhcU,soul,13,0.124,0.79,0.745,0.698,0.056
10528,10528,0Nl3ELbkUtOEVSkj1kcmDs,orchestra,23,0.937,0.268,0.0459,0.145,0.359
10529,10529,7AjjrmLLbP6orVgzFZTOWK,country,6,0.115,0.719,0.573,0.754,0.0531
10530,10530,11aDztfDWwW2fMwL5m438y,pop,2,0.962,0.626,0.164,0.218,0.0997
10531,10531,6cyY0oyuKOD9Y5CDbyYMIm,rap,19,0.000234,0.71,0.799,0.423,0.527
10532,10532,523CmsRYNyNn0GAcyyQ4kV,orchestra,6,0.733,0.338,0.18,0.384,0.112
10533,10533,6570yh4HFRuCkq9lHPPZkc,reggae,24,0.169,0.786,0.673,0.585,0.0858
10534,10534,2nBCSz166lf3sqx9Q5RQPn,orchestra,5,0.882,0.477,0.148,0.477,0.455
10535,10535,3VvXHFFrNESiE4OOMHwSL7,pop,20,0.0941,0.555,0.763,0.394,0.128
10536,10536,3wHN3AHKtry9HxqOF6gwwe,country,1,0.0539,0.595,0.746,0.911,0.091
10537,10537,4Nr465nCPqLBUi6xmms5uL,rock,6,0.00493,0.49,0.82,0.358,0.129
10538,10538,16u0bhJR6giRIVAfExrEVC,hip hop,18,0.41,0.743,0.321,0.458,0.168
10539,10539,7ASuQYssIzxtqUlyrE5Fmc,rap,10,0.0891,0.779,0.814,0.691,0.0805
10540,10540,2051t7xxMUWpABL1S0rBuw,rock,4,0.136,0.513,0.99,0.287,0.992
10541,10541,5cwt3fRFqMCuxP5mhA1N7k,country,16,0.161,0.61,0.691,0.317,0.164
10542,10542,167SnokOWUPXatlXlb7VZJ,hip hop,8,0.574,0.784,0.434,0.502,0.122
10543,10543,7vVHJPT43dOWGhasNVN8As,rock,21,3.87e-05,0.476,0.791,0.403,0.165
10544,10544,3ImJurxjtL8FutkeQ6uPRK,rap,2,0.169,0.522,0.613,0.309,0.107
10545,10545,5jPrqPRNGaSn6uVjrQldel,classical,17,0.948,0.515,0.157,0.381,0.209
10546,10546,2VPnnOGXmejtKqxGY4jg66,country,24,0.54,0.551,0.269,0.476,0.103
10547,10547,2F114CupPJYKWI42OLj4V8,funk,16,0.49,0.519,0.241,0.265,0.0583
10548,10548,2W9FCvuxSSXbnkj9q4Dd9N,soul,10,0.224,0.487,0.774,0.415,0.145
10549,10549,1FeWEF0STZpU9GR7LodmCz,electronica,16,0.123,0.602,0.65,0.164,0.112
10550,10550,76o2qCO6L2hzFpDggMWMTU,soul,2,0.185,0.709,0.482,0.784,0.207
10551,10551,4ESFr6EFK19L20Wfq5hHC2,rap,4,0.119,0.862,0.804,0.767,0.167
10552,10552,6uPNithB97r7CUyQzzyHsV,classical,18,0.995,0.338,0.0131,0.0353,0.075
10553,10553,1NRorokmYEtr1koWybvaE4,r&b,0,0.331,0.667,0.41,0.493,0.064
10554,10554,1mpv6hIbfG75txI9zJGcf4,rock,0,0.158,0.377,0.666,0.637,0.339
10555,10555,4p5KOJck1PZQKk3hcp0s9n,r&b,20,0.0792,0.707,0.488,0.418,0.324
10556,10556,2OBFBGfZodp46GYL1ZmzKf,funk,2,0.446,0.7,0.642,0.622,0.109
10557,10557,42fGLwbmdlMvpNl1pl2axC,electronica,11,0.787,0.543,0.666,0.269,0.0802
10558,10558,3krdWoIywh95rar5xCxBMZ,orchestra,14,0.995,0.354,0.0616,0.291,0.121
10559,10559,6PAGJfVrbxdIhIJmbsDLim,rock,6,0.837,0.337,0.191,0.246,0.0587
10560,10560,7AJQKZXbCC3q4XInQdziXQ,orchestra,14,0.95,0.356,0.225,0.242,0.834
10561,10561,2qVXSum8i7U5Eyhqm1DlUK,soul,3,0.459,0.708,0.935,0.972,0.163
10562,10562,26wtc0ywX3xT9PXEEct8JL,jazz,10,0.89,0.547,0.263,0.248,0.0841
10563,10563,72DefuF22C6aPKrWhRFCBS,folk,20,0.256,0.461,0.296,0.303,0.0871
10564,10564,5uCb2bQ9HcCY3c7kLq4Iur,reggae,25,0.149,0.689,0.564,0.758,0.0909
10565,10565,2fIQCpBV3EkKZhvdgWTHCM,electronica,16,0.00144,0.49,0.903,0.0906,0.667
10566,10566,0XN2BcoaKE4Z2hnq1ZeDY1,country,20,0.0095,0.58,0.799,0.583,0.0925
10567,10567,5rkclTLoAUboR7TEL1QsFP,funk,20,0.0272,0.614,0.478,0.45,0.165
10568,10568,2ExI2HJwAPqXs2eWfHb1uX,jazz,22,0.856,0.551,0.448,0.662,0.307
10569,10569,26PFH806WxbKCd2jTuOijd,soul,3,0.737,0.741,0.258,0.519,0.146
10570,10570,59YgzH5x6Do6byUMwMobkv,soul,6,0.669,0.473,0.158,0.599,0.273
10571,10571,49rmaKoHG4RbmX4bWBy1mS,hip hop,8,0.25,0.615,0.546,0.137,0.0939
10572,10572,5TvTBGLTKSwxL97GQhxaq6,pop,7,0.0129,0.621,0.38,0.0395,0.289
10573,10573,7a19ONgUWreV4yZykAy7Ub,funk,18,0.0231,0.433,0.778,0.904,0.377
10574,10574,2dqRgUIrAX6Ptads6ttPDw,rock,19,0.806,0.433,0.583,0.498,0.0989
10575,10575,1cMIaPv3DTyOGeNe2h6igm,rap,5,0.806,0.574,0.489,0.386,0.27
10576,10576,5IM82I2DqML530Wkq4JulG,country,6,0.42,0.75,0.823,0.963,0.281
10577,10577,3gVz8BKr8qaGvBs0mnpGi1,funk,6,0.0971,0.676,0.474,0.894,0.216
10578,10578,02gj0J38nzyO9lNi9mzi3A,pop,24,0.0345,0.586,0.865,0.468,0.165
10579,10579,2gwWkMsSzKIQShoi3P6rjt,soul,3,0.777,0.485,0.204,0.485,0.119
10580,10580,20FxhJwo1sgkSOwZYnNGiL,jazz,22,0.694,0.626,0.564,0.738,0.399
10581,10581,0G00ZDkQ8a80JOhQHtWPOs,funk,2,0.753,0.335,0.412,0.43,0.175
10582,10582,0JZGN7ASIqeSShQhrxhe0y,country,19,0.141,0.593,0.831,0.934,0.089
10583,10583,1IDF4jYiuI17U4BW23EoXV,rap,14,0.00366,0.817,0.415,0.325,0.162
10584,10584,2IvMg3aSut2ReyuQWGKwrF,reggae,25,0.000477,0.717,0.744,0.768,0.0833
10585,10585,4Mdo6FZj42vID4oDi6P4ZW,jazz,25,0.993,0.328,0.0421,0.179,0.0964
10586,10586,6kEKWnjcoD5RxxvzhbaWBh,country,0,0.0137,0.64,0.946,0.635,0.0556
10587,10587,1UwwbPgKGOoSbqqHm9Xxzn,metal,4,0.00951,0.598,0.954,0.235,0.127
10588,10588,14FmT2vkYihAs64ixAbk6t,pop,15,0.0593,0.652,0.773,0.183,0.0615
10589,10589,3TJhax6U5BkCasSqCldyeO,country,24,0.0539,0.656,0.827,0.546,0.308
10590,10590,4Bt8kJc5WZVQT73WEpwZTs,orchestra,8,0.952,0.131,0.00501,0.0369,0.0951
10591,10591,2S3bjWGk1EJspiHwiMGtZ4,electronica,2,0.152,0.888,0.316,0.644,0.101
10592,10592,2KJFv83SE6kAaCAXCZI7jJ,electronica,5,0.0864,0.432,0.631,0.17,0.104
10593,10593,28g7KyszPD1eRYOyFxtryz,rock,17,0.137,0.383,0.932,0.837,0.939
10594,10594,5PDnGgu9jFCP0LZzRMHIbu,funk,13,0.00013,0.538,0.955,0.52,0.294
10595,10595,2oyOE6Wy3LfBLV1SuhNzDF,country,13,0.651,0.667,0.747,0.136,0.751
10596,10596,2chSuyaLZOpG1VNOVZ9AEF,reggae,18,0.0152,0.548,0.679,0.683,0.194
10597,10597,3xEJ59GyjCjcJ69RQc2ej6,electronica,16,0.252,0.759,0.492,0.0899,0.089
10598,10598,0pjXdwyuikh2m6Sw8eUA2m,orchestra,12,0.868,0.37,0.481,0.215,0.0902
10599,10599,3aqXL0g0eeZrS4Qlf7dV8O,electronica,8,0.99,0.401,0.0189,0.723,0.115
10600,10600,5lA3pwMkBdd24StM90QrNR,soul,2,0.23,0.888,0.815,0.961,0.127
10601,10601,5Msi6Z4xZ86nd3JB1PnW8G,soul,14,0.821,0.57,0.207,0.581,0.106
10602,10602,58yJ902sAZLSNYzXKpyDM9,rap,6,0.254,0.595,0.578,0.368,0.37
10603,10603,2zEfK79VrYFkVHdoBP2buG,folk,2,0.673,0.599,0.321,0.497,0.678
10604,10604,5EeZuhVQdnUkpCiknMTeoP,rock,3,0.00148,0.688,0.769,0.505,0.262
10605,10605,5bNfbY9u90i3p6s9BpVHwl,orchestra,2,0.957,0.341,0.14,0.162,0.105
10606,10606,1RNfobCL7IreEmXAMZX2xN,electronica,18,0.0102,0.436,0.864,0.4,0.102
10607,10607,2q4xh3P2s2kHdEVp1HBeKF,jazz,11,0.986,0.607,0.217,0.504,0.667
10608,10608,48jqb5ZyfNj7ov2wNsEEkD,classical,21,0.919,0.289,0.21,0.284,0.111
10609,10609,5ZGC9VOsU7drSdJir4SAbj,country,13,0.00133,0.492,0.788,0.683,0.352
10610,10610,3MNiJirjfZo9ESmGdoKnkM,jazz,15,0.73,0.587,0.328,0.372,0.108
10611,10611,7rvGZDlfqCjY9EWEUg3Xs6,soul,22,0.0108,0.749,0.752,0.887,0.235
10612,10612,2ygfHXyt3gvyhvKrNJU61n,pop,15,0.0208,0.532,0.977,0.966,0.151
10613,10613,1C2QJNTmsTxCDBuIgai8QV,rock,23,0.0616,0.467,0.774,0.0916,0.108
10614,10614,6czwKEddvOYvXecmxCshbr,reggae,14,0.125,0.729,0.578,0.802,0.259
10615,10615,0xSfELjbi6QwmprLDu4Nrx,rock,7,0.114,0.359,0.625,0.154,0.0787
10616,10616,2vqNRWec8Lm2W7Fj1aukDh,funk,4,0.202,0.727,0.79,0.967,0.0929
10617,10617,6D5GoogBIBMUBlQ1CYTkOH,rap,4,0.417,0.606,0.835,0.313,0.103
10618,10618,56G9I6746czHxMvwWw9CAs,reggae,11,0.0203,0.59,0.629,0.346,0.08
10619,10619,4HUYWxC3FMK9lj1fBe0lZE,jazz,23,0.899,0.59,0.198,0.41,0.114
10620,10620,7Dqd58ucnNHklEfovimCrj,rock,6,0.233,0.366,0.782,0.52,0.945
10621,10621,0UyZjJOv8qzdww8oCzdZe5,reggae,19,0.0119,0.743,0.225,0.428,0.116
10622,10622,4DmcdYWSoplYn3J9vmhwFq,rock,19,0.514,0.783,0.657,0.964,0.116
10623,10623,0YB6rD6yINZ54dam2QX36C,folk,23,0.897,0.429,0.135,0.361,0.17
10624,10624,5AVd7JsN8ts3xiiU3MPpQM,jazz,21,0.979,0.577,0.114,0.313,0.324
10625,10625,56iv5TqfvxVa4zLMs6SvmP,metal,2,0.000239,0.375,0.888,0.191,0.0942
10626,10626,3BFbDZvk1njAB9cg5zrzr6,reggae,10,0.0517,0.625,0.776,0.687,0.0539
10627,10627,4Y96sBPDQARk39recOzBo9,pop,10,0.0953,0.532,0.954,0.77,0.294
10628,10628,3MaVKErdlCeJXf7g1V2qbK,jazz,10,0.894,0.565,0.235,0.618,0.118
10629,10629,0hfmpQdKoSy8wDXj3YYcWY,jazz,17,0.993,0.529,0.113,0.192,0.185
10630,10630,4ybyq1pLxA7PnbbCp6sNu7,rock,4,0.848,0.399,0.443,0.265,0.0899
10631,10631,3rxwT0wvHRWxW6ttjyMKQm,reggae,20,0.216,0.78,0.69,0.673,0.206
10632,10632,4rhDr1ZLL1GW1iGfYBkH0P,soul,4,0.0982,0.578,0.886,0.96,0.927
10633,10633,3PVsNyNNBBGnBWnjcLd41S,reggae,3,0.138,0.7,0.596,0.777,0.0778
10634,10634,5fdjxHzBILxMXRrbbOVupJ,rock,2,0.847,0.525,0.555,0.574,0.0795
10635,10635,3fOc9x06lKJBhz435mInlH,metal,19,0.00131,0.249,0.949,0.498,0.0953
10636,10636,0OYCtl0lZeteFq2sIZbCHf,jazz,12,0.676,0.541,0.0337,0.397,0.335
10637,10637,3V5tB7nNQOxaCpI3jeMDXR,r&b,18,0.129,0.516,0.732,0.484,0.108
10638,10638,7KW9gzcasU9csIItKSrcNj,hip hop,0,0.84,0.617,0.277,0.306,0.137
10639,10639,7fZbgJGvU0fCpli7OORs1e,jazz,12,0.955,0.273,0.0578,0.0625,0.106
10640,10640,0qtK3XwbuG153dmwB8iepL,hip hop,21,0.306,0.449,0.434,0.371,0.633
10641,10641,0v9Wz8o0BT8DU38R4ddjeH,rap,10,0.156,0.652,0.795,0.788,0.123
10642,10642,3N9JosNqH6P92MNaUNpOEd,reggae,6,0.163,0.705,0.405,0.471,0.138
10643,10643,5kj1BImL0hJ719KUc2CnAg,rap,3,0.00606,0.586,0.832,0.547,0.327
10644,10644,6iIQFnknhqitV3qJXICseF,hip hop,15,0.0564,0.607,0.618,0.504,0.0877
10645,10645,7vPtkrQdS0ZV0zX7qKHahN,r&b,25,0.463,0.635,0.518,0.513,0.169
10646,10646,4dSLfdnCy43DPJiqpoZoKe,hip hop,19,0.346,0.545,0.873,0.74,0.552
10647,10647,2NWoKpRnMfxocVAXF8ASwk,rap,16,0.255,0.765,0.609,0.547,0.119
10648,10648,3iV11AiIEDIOVjKy3kgjld,metal,11,0.00104,0.578,0.896,0.576,0.126
10649,10649,7hzRbKXRgNwgmyajzDOdER,rock,12,0.486,0.502,0.375,0.566,0.174
10650,10650,2jtMp0gogSpNHFu2aT7ROJ,funk,15,0.757,0.278,0.31,0.0588,0.59
10651,10651,4TJb5ZSGDT1S7M5L94eyrH,classical,18,0.929,0.099,0.0385,0.0347,0.0933
10652,10652,0DUQ2LAyluw6X175MMkPq6,r&b,8,0.307,0.662,0.45,0.128,0.106
10653,10653,5v7kaZNsnyByrSJOfO8gKq,hip hop,0,0.585,0.901,0.352,0.199,0.122
10654,10654,3zBwEaHk08NkDhovwsd5ir,reggae,23,0.0531,0.898,0.488,0.766,0.0976
10655,10655,3f7u6a3obDgcSBUd9GdcK6,metal,22,0.694,0.438,0.436,0.234,0.14
10656,10656,0p7FhPVtsK3FMLI6EscLle,orchestra,17,0.987,0.113,0.0749,0.035,0.075
10657,10657,3Lmnkxi1h9Edl46yMJ5iFG,orchestra,9,0.978,0.422,0.235,0.274,0.105
10658,10658,1GPWHf45DwSziB91p9Phbm,r&b,20,0.00223,0.776,0.574,0.591,0.267
10659,10659,31b3z9PBc2y6gSSbgXSVJb,electronica,16,0.0124,0.812,0.616,0.845,0.117
10660,10660,3hqsBLMAqJqrhr434Z7WlA,folk,18,0.51,0.507,0.088,0.398,0.0986
10661,10661,2zeAo1ddhjm1TioD77dDSV,metal,8,0.0181,0.467,0.885,0.452,0.364
10662,10662,3Cry7dR7x1o9pVj0mABbKs,orchestra,0,0.988,0.185,0.187,0.0727,0.113
10663,10663,4w539nhl7KGUajmyrX5GNq,folk,24,0.286,0.571,0.851,0.631,0.0653
10664,10664,5CJMwPFqSmIkF8Y4V0Nha5,metal,14,3.78e-05,0.295,0.984,0.177,0.137
10665,10665,4QFNlqY0XgqbTP7tUkv9Vj,rock,1,0.398,0.527,0.534,0.33,0.59
10666,10666,5svfdzmjbHsxRc3rG5skIl,reggae,3,0.164,0.612,0.739,0.679,0.315
10667,10667,5gc3tm8DSeibg84p0CebCZ,r&b,17,0.00395,0.837,0.79,0.675,0.0898
10668,10668,3ZlrImCUC5ODy6hO180NVr,jazz,16,0.94,0.381,0.115,0.132,0.121
10669,10669,4iEj3gYqRBz4mSpVGEj0fY,jazz,1,0.98,0.548,0.0824,0.411,0.107
10670,10670,2i9q8CteBmpslOJeQdMGqA,pop,5,0.322,0.752,0.784,0.464,0.11
10671,10671,6PIT9IUAnHFlQ78tj8rrSy,metal,16,0.000462,0.364,0.963,0.139,0.12
10672,10672,66vrjgMvWOLyeKBuMGA0Cz,jazz,16,0.698,0.655,0.441,0.668,0.168
10673,10673,1OZ6UxHZY7jEkdqvJkusbc,classical,13,0.905,0.239,0.0526,0.106,0.208
10674,10674,4a4FJqoEeBFoU2w043ZmgW,orchestra,13,0.944,0.212,0.283,0.201,0.142
10675,10675,50meqUUeNeGx8civBfMnaA,funk,12,0.878,0.768,0.726,0.873,0.148
10676,10676,6sJcFtSg42N9Hfpvdfh9MN,hip hop,15,0.0896,0.806,0.458,0.819,0.0773
10677,10677,78mehkHd1WUDxhcLXkbrLb,r&b,3,0.363,0.709,0.704,0.451,0.344
10678,10678,5ZnWj1YrfW9jdRxgRDMarB,r&b,10,0.0214,0.696,0.524,0.388,0.141
10679,10679,65UGfLSTxHAw8CwgkwqeL1,pop,21,0.248,0.687,0.513,0.443,0.275
10680,10680,6rkeaQRCWZxwkjhyqgxjXi,metal,3,4.2e-06,0.329,0.954,0.627,0.051
10681,10681,5yPZaKQdYa7zd4s1L9hT2g,electronica,19,0.00374,0.505,0.923,0.447,0.106
10682,10682,79I1s6rpI6QnDoi85QGNDE,country,21,0.00379,0.527,0.856,0.573,0.13
10683,10683,4vXEwT3RK03LCrwdDHrMxA,r&b,25,0.115,0.897,0.701,0.856,0.0999
10684,10684,08h8ICqh9extUqzotddLRQ,classical,23,0.972,0.193,0.0329,0.0366,0.0978
10685,10685,5Y3Wgg5kKR1jt39z0GD4BQ,r&b,20,0.189,0.738,0.413,0.527,0.0805
10686,10686,5mf8jY9FsGCAuWwJMmKIzF,electronica,0,0.0172,0.652,0.364,0.285,0.692
10687,10687,2WCoRl4kKbaZ6oGN6KD4HQ,folk,2,0.613,0.321,0.329,0.213,0.0846
10688,10688,0BjOgTLP0kLC88XqMoyrv8,electronica,13,0.0626,0.858,0.717,0.582,0.216
10689,10689,7khETEkOwIV062HHvd9uom,funk,25,0.323,0.782,0.672,0.959,0.666
10690,10690,1QcGIpzXMuL18q6IEjvp1n,folk,13,0.749,0.576,0.572,0.581,0.389
10691,10691,0odHj0qIf86vHBsXB30IkZ,hip hop,22,0.118,0.628,0.629,0.3,0.102
10692,10692,7odIekt1GqLVEAAWdnd9mJ,rap,4,0.301,0.717,0.634,0.564,0.396
10693,10693,4x0Ieo2LOCB2QI4FvKOTGq,r&b,14,0.232,0.714,0.739,0.323,0.317
10694,10694,5iPXzdmW5wxcbWJNw46mOy,jazz,24,0.988,0.486,0.125,0.207,0.115
10695,10695,1e5ayf28RKanXy0NNJVANp,rap,18,0.111,0.779,0.562,0.684,0.0968
10696,10696,2qkmPUG7ARsRwhVICQVwQS,rock,4,0.00952,0.482,0.926,0.371,0.311
10697,10697,4wcv9ljdVpzRlP2unO54U0,hip hop,5,0.4,0.635,0.768,0.603,0.0597
10698,10698,6TRArvwxQfEw1sA4gEChp9,classical,2,0.956,0.288,0.0496,0.138,0.719
10699,10699,0T3FzG82uFbh1X7G3mv30u,classical,16,0.965,0.468,0.0497,0.0948,0.265
10700,10700,4kfEy7h6bWBS5OaDpccTap,rap,4,0.634,0.846,0.651,0.581,0.125
10701,10701,6Vv9wMxIc6OKRluQefy441,r&b,24,0.352,0.718,0.523,0.835,0.0909
10702,10702,0bShFUiYzRjK2n9Fvpm9Zz,funk,6,0.381,0.629,0.546,0.281,0.116
10703,10703,0hoRmVUp5cZ1empu0nSHU8,folk,21,0.544,0.577,0.53,0.22,0.103
10704,10704,5wKaxpvqXq95IaoAVPLgoi,country,10,0.373,0.552,0.754,0.595,0.208
10705,10705,0CoaGPk5LFYOgCOc8aJ4K7,metal,15,1.28e-05,0.469,0.974,0.314,0.275
10706,10706,4yQTsewlyrRrHq2EW6pjsg,electronica,0,0.729,0.647,0.424,0.0864,0.106
10707,10707,6fIZxVeVNdjeZjX2Q1YAaA,metal,25,5.5e-06,0.543,0.834,0.37,0.0777
10708,10708,1Ug1mV9h5qVSs4rvvnQWux,r&b,15,0.0678,0.69,0.76,0.468,0.184
10709,10709,5m05H6lzTOj7bwuhLlBYBJ,orchestra,18,0.931,0.0937,0.125,0.049,0.14
10710,10710,6TZYGQ2djryNbg98vV5Prg,folk,7,0.268,0.583,0.708,0.927,0.271
10711,10711,5OazbLq7BaommI2x9EwO6B,metal,6,4.7e-05,0.559,0.981,0.453,0.0848
10712,10712,511InmWye3UrDWkcE4SmT4,electronica,10,0.00474,0.772,0.65,0.196,0.146
10713,10713,0pZHJqjF6fFvNxoi3UmNE4,r&b,1,0.564,0.628,0.272,0.667,0.178
10714,10714,4yGZlPVmeN9l7D62vFQKGB,reggae,16,0.0245,0.815,0.566,0.5,0.125
10715,10715,0Dak6Pn4FQk6FhxnxlLXfv,funk,18,0.703,0.59,0.616,0.731,0.469
10716,10716,3uK6SqdNXutPBNi6vUenpt,soul,22,0.281,0.516,0.892,0.961,0.283
10717,10717,6wuawUXPHOv96l7V2x6SvW,orchestra,4,0.98,0.186,0.197,0.0569,0.109
10718,10718,01G4xlRcr5SuXJ3ui5djJs,electronica,0,0.0742,0.512,0.536,0.0499,0.0851
10719,10719,3p0Y1C5jhaqyKW7d9oskXA,pop,5,0.0874,0.537,0.528,0.124,0.0855
10720,10720,7jOM0KIKgIppqIEvEjixaj,electronica,18,0.878,0.327,0.426,0.169,0.18
10721,10721,2vNLXrN1vACIVZKeb3uDy7,country,12,0.656,0.574,0.498,0.683,0.111
10722,10722,2fed1yXI1clOEddfGyKyH2,metal,12,7.51e-05,0.352,0.956,0.228,0.125
10723,10723,6IFOw9Ck9mWHRQgw6QrPYx,funk,8,0.187,0.897,0.466,0.884,0.0757
10724,10724,00FuOCmghgctxEsVVMGKDk,metal,14,0.00139,0.511,0.955,0.3,0.104
10725,10725,3i1B1PnsfnOQPGVIzhf1lr,rap,23,0.11,0.723,0.732,0.503,0.484
10726,10726,2LYPu9MO0KcjNEM7p9my6H,hip hop,3,0.366,0.531,0.861,0.168,0.144
10727,10727,2D8EIix8QDj2PSG2O3kx1J,soul,8,0.773,0.476,0.401,0.641,0.0815
10728,10728,2IAaBzOLUtr2hqcwOItFWJ,r&b,6,0.0333,0.744,0.633,0.549,0.144
10729,10729,4D1EDKIajYm3807qP09RXU,r&b,16,0.46,0.598,0.771,0.799,0.128
10730,10730,1klqBqLXdUN6ilIhtOAYtm,soul,13,0.628,0.772,0.729,0.867,0.0959
10731,10731,6ACiYjq5Q7e6BlhZEHz7cd,rap,22,0.381,0.423,0.456,0.148,0.12
10732,10732,4gKUybezMhjRvoKmTfrNHO,electronica,15,0.879,0.548,0.469,0.784,0.118
10733,10733,3EtU7PhwsJu6Ooar6dicT4,classical,0,0.974,0.149,0.0648,0.0958,0.0767
10734,10734,2Qo5Bpb4Chv3KHhQn4dGWl,metal,22,0.0225,0.362,0.765,0.398,0.416
10735,10735,7jWuKy1nYuQWy9Mkw0e5Si,hip hop,18,0.212,0.488,0.652,0.517,0.13
10736,10736,5va5ipnEVjzhpy3EYIACh7,soul,4,0.419,0.774,0.5,0.896,0.0694
10737,10737,1zaBFb0dqWbGbeDNCn4Czz,rock,6,0.00316,0.626,0.698,0.72,0.331
10738,10738,78b47rPEPrMFCA4QZvCmLH,classical,4,0.984,0.172,0.0303,0.0799,0.107
10739,10739,25YlltWXRb9k7KbrEBRuhJ,rock,11,0.0151,0.606,0.679,0.707,0.0962
10740,10740,5VXfGPShwt16CGlFjYWKVr,orchestra,20,0.967,0.351,0.0317,0.0372,0.11
10741,10741,10772yYCkLuadtiVAcHkk2,hip hop,16,0.176,0.83,0.364,0.64,0.291
10742,10742,5Fds0TERWBkWRktc0z3cZM,rock,4,0.00235,0.326,0.703,0.397,0.115
10743,10743,1I0bU6iuH1Ct9qikfDZyJV,metal,0,0.000615,0.477,0.996,0.0672,0.379
10744,10744,4AWat1OHf5xvsDupu4Yfg2,electronica,16,0.0325,0.763,0.524,0.338,0.0892
10745,10745,4v4LYcTwQ0D4ET3Qqx9xxB,classical,14,0.977,0.208,0.0615,0.0821,0.686
10746,10746,58Pz2cGXmjnmaN0FZEt0qB,folk,17,0.513,0.433,0.0843,0.275,0.143
10747,10747,1JdhySd9iCOK4hAldHiW6v,jazz,16,0.842,0.427,0.23,0.319,0.116
10748,10748,3PaErsuihPLsMPabb8CM7S,folk,1,0.706,0.504,0.299,0.526,0.157
10749,10749,37o2bFX2nDyELeVD2XlXkx,reggae,21,0.0353,0.81,0.487,0.591,0.0707
10750,10750,6vMiU1tMnWXkWlmMWjX6ZN,country,20,0.238,0.556,0.393,0.213,0.0979
10751,10751,3w2e16oKTAEESCesPmzB1E,orchestra,23,0.906,0.26,0.135,0.158,0.155
10752,10752,6WAexzKYVM7xRtqlYP72gb,classical,3,0.827,0.429,0.387,0.636,0.182
10753,10753,4yd8BqlGjYN3ahsxKvpx5c,jazz,20,0.534,0.396,0.46,0.348,0.102
10754,10754,1jROHCeEzDr6VnV8EnBnik,rap,25,0.421,0.876,0.675,0.606,0.0667
10755,10755,3nqCz5CBwFI79615w777dn,orchestra,17,0.96,0.298,0.0855,0.0394,0.678
10756,10756,1oQzpUAUjMBEqn9Ci6qimS,reggae,1,0.328,0.738,0.538,0.717,0.24
10757,10757,13TMJmTuXzvZCcHb9LrEma,hip hop,8,0.00297,0.896,0.471,0.222,0.086
10758,10758,1poVoJUgF0Brh8TgJc9MNv,soul,11,0.369,0.666,0.478,0.647,0.0704
10759,10759,2snwrnwoYu8kH6lrGCLDfq,jazz,6,0.94,0.486,0.104,0.0773,0.0806
10760,10760,3dfW4YCs9Wvm83csZRpmbA,pop,11,0.584,0.473,0.514,0.372,0.103
10761,10761,4f0F00ALzEMFh7tCvscXss,country,6,0.0664,0.425,0.689,0.384,0.102
10762,10762,333eVY2brM1sNQMBPjeGhW,pop,6,0.112,0.532,0.429,0.426,0.109
10763,10763,0nQcYS8m4bTpkAR3caupIP,jazz,0,0.451,0.494,0.742,0.708,0.078
10764,10764,2LhhnqrHPWvXYveZVHLKrd,hip hop,10,0.00138,0.775,0.734,0.342,0.304
10765,10765,0zlIfS2D467wabRwR8w1ND,r&b,19,0.115,0.673,0.648,0.496,0.126
10766,10766,0KuVe3vlPvXlFoPv9AfrBd,funk,8,0.794,0.631,0.215,0.517,0.103
10767,10767,3qOwib5L9GTZhtOlYq3JhE,orchestra,0,0.968,0.203,0.131,0.129,0.118
10768,10768,139RwLyp7r8F9ojvhGF5lC,metal,15,0.088,0.409,0.89,0.268,0.0935
10769,10769,30wvVTkqA4Fp5ZCG0xGof7,electronica,10,0.0263,0.655,0.805,0.701,0.28
10770,10770,3vNmNK8zTfBdh0p7tJ36YU,classical,1,0.935,0.212,0.265,0.0399,0.174
10771,10771,6hoP7up3HF7z4A9SrIBRZE,rock,2,0.15,0.611,0.563,0.0938,0.539
10772,10772,4mJfDc1mot6O8NvPbXaTgq,funk,1,0.366,0.803,0.909,0.972,0.0831
10773,10773,4c2snHN2klhEe8aEHnC1Qq,rap,1,0.0346,0.768,0.846,0.342,0.173
10774,10774,29pIl9U6baetGrkKdldnZN,electronica,8,0.00519,0.621,0.903,0.525,0.121
10775,10775,2QIsSxJ83EsYEv3ML7xvNF,pop,2,0.114,0.695,0.818,0.485,0.093
